Timestamp,Ax,Ay,Az,Gx,Gy,Gz
27447,-21220,5760,-1224,1602,14812,-835
27469,-14308,4128,5048,-7106,11664,-44
27491,-4460,1852,19060,-21872,-1725,-297
27513,-9808,-1808,11312,-10276,-13234,-1111
27535,-17668,3332,-1232,-1579,-17852,-674
27557,-20236,7096,-9416,-605,-14918,-1058
27579,-22688,9680,-16232,-2082,-7641,1616
27601,-16300,5740,-7168,-1664,-570,2564
27623,-12952,-964,7596,-5996,-4699,-272
27645,-14088,-2044,-1660,197,-11754,908
27667,-17188,4680,-2196,-622,-14391,2860
27689,-18168,56,-12824,1631,-10501,-1307
27711,-16480,4752,-17940,2964,-1937,2936
27733,-17964,1776,-18968,2904,5724,407
27755,-20280,-116,-11908,5528,7637,1681
27777,-15540,5164,8184,-3,4383,5968
27799,-12964,-896,16132,3597,-1285,-895
27821,-12208,1064,17292,5826,-8186,-1080
27843,-14092,5036,9656,4587,-12425,2427
27865,-17700,5900,1632,-1510,-11475,3990
27887,-19232,4812,-3944,-5134,-8962,1883
27909,-16900,3164,-4064,-5508,-5663,502
27931,-15016,1396,-4044,-6146,-1300,-2089
27953,-14964,-164,-8632,-3978,215,-571
27975,-13116,-8,-2464,-5789,-680,-1383
27997,-12708,-1888,-2136,-4883,-1759,-3633
28019,-14028,512,-3680,-1470,-1881,-3176
28041,-14020,-172,-8000,-1069,654,-3281
28063,-15580,-2392,-17096,1330,6025,-467
28085,-32768,21252,-7484,-5334,3017,10017
28107,-14168,8736,5344,6559,-1187,-5610
28129,-20324,-4960,-1412,-5430,3115,-4746
28151,-15500,-1136,-2264,-1178,4947,-566
28173,-17376,-936,-488,-3827,4400,1796
28195,-16276,2540,-1584,-4029,3127,1218
28217,-16104,3496,-976,-3943,2344,1221
28239,-17312,1712,-324,2671,-1836,862
28261,-15352,3348,-304,1581,170,975
28283,-15604,3744,-20,-153,1772,115
28305,-14964,4004,224,-1780,3625,-838
28327,-15872,2940,-812,-2834,5433,-1339
28349,-16372,2404,-1640,-2534,5840,-1578
28371,-16332,2172,-2284,-2366,5148,-1568
28393,-15716,2636,-2264,-2366,4468,-1680
28415,-16736,2192,-2288,-2344,3450,-1720
28437,-16372,2900,-2312,-2210,2910,-1974
28459,-16828,1192,-2348,-2259,1769,-2189
28481,-16904,764,-2028,-1062,2196,-1381
28503,-16496,1592,-2324,808,834,-523
28525,-16172,768,-2020,-551,2165,-482
28547,-19184,436,-1096,1031,404,-2
28569,-17540,1792,-236,6366,-2526,-856
28591,-14340,3520,-908,4288,5717,-1968
28613,-17636,4212,-1232,4220,11085,-1737
28635,-20720,2788,-1432,7064,13247,-838
28657,-21292,2340,-1940,4704,12871,-821
28679,-19644,692,-3760,2830,12106,-559
28701,-16288,3984,1004,3041,11045,-578
28723,-10492,3800,13116,-278,4453,-948
28745,-10868,1780,13164,1466,-4066,-687
28767,-13900,3192,8136,3631,-10099,1492
28789,-17048,3160,3084,996,-13810,2183
28811,-20592,3704,-2664,120,-15937,3534
28833,-21620,5188,-5084,-2955,-15437,3125
28855,-18052,6140,-5200,-5230,-12673,1718
28877,-16972,3756,-292,-5472,-12070,1928
28899,-16336,2528,1268,-1859,-13784,2949
28921,-16472,344,-6152,-1991,-13683,3056
28943,-18456,1616,-10224,-3124,-12339,3432
28965,-17592,-1692,-9936,-984,-10131,-99
28987,-16288,-312,-9880,3383,-6427,1053
29009,-16208,460,-2968,4456,-4728,1073
29031,-14952,360,4408,4042,-5743,544
29053,-15808,2384,4824,-1726,-6405,-661
29075,-18088,5008,-9952,-1838,-6413,3799
29097,-15444,4752,-3828,-6626,-6935,2284
29119,-16548,280,-9056,-4955,-2425,258
29141,-16264,3472,-2912,-2147,1382,912
29163,-15816,3432,3836,-538,832,845
29185,-14108,1768,7084,105,-3683,2295
29207,-14500,1364,5868,-1819,-6993,1811
29229,-15664,-196,-2456,-1510,-5084,1348
29251,-15776,828,-7532,-1718,44,887
29273,-15460,-340,-4516,-2067,4920,-1338
29295,-16216,1640,660,1503,4873,-791
29317,-14584,1040,2684,1634,4120,-865
29339,-15220,3788,4660,621,4203,361
29361,-14992,3572,6092,-1018,3075,-414
29383,-15516,3292,6092,320,2900,-52
29405,-12240,-1084,9824,-2673,4043,-3151
29427,-12616,896,5164,-2652,6412,-915
29449,-10252,32767,-32768,16241,23936,6866
29471,-32768,-2584,1116,-11540,-2464,-9926
29493,-9516,-380,-832,-3161,5778,-5044
29515,-15668,-728,-1348,2142,3809,327
29537,-17308,24,-616,1223,4274,3194
29559,-16488,4412,-836,1009,3578,2261
29581,-15992,4704,-2452,257,2205,701
29603,-16616,2576,-1452,480,1445,157
29625,-16760,2012,-376,815,246,-77
29647,-17008,3292,-632,-1103,-441,-1020
29669,-15836,4708,-1180,-452,-251,-850
29691,-15504,3456,-664,-1591,377,-1353
29713,-15308,3236,-376,-951,1469,-1050
29735,-15976,2820,-1244,186,1676,-483
29757,-15892,2828,-1336,-712,930,-918
29779,-16492,1768,-1012,-2499,622,-1558
29801,-16272,2276,-988,-1299,1672,-638
29823,-16700,2088,-892,-976,2351,-372
29845,-16028,1876,-1044,-495,3417,-127
29867,-15496,2660,-1116,37,5038,344
29889,-15072,3888,-1412,453,7322,547
29911,-15596,3812,-832,-2013,10415,20
29933,-16392,3272,-484,-3898,13941,-735
29955,-18408,1908,-2460,-3213,16167,-747
29977,-22500,1724,-2460,-2715,14368,-611
29999,-31836,1428,5440,5834,-3668,-410
30021,-17852,4076,-6000,22373,5956,-672
30043,-19816,5124,-672,9053,11182,-1508
30065,-15736,4004,-2952,4079,12639,-2349
30087,-13360,5524,10716,-96,6791,276
30109,-5324,3384,20528,483,-6765,-465
30131,-11940,2668,13588,4187,-16571,2211
30153,-16344,4964,4976,-366,-22215,5455
30175,-19232,3924,-3016,-5366,-23613,4759
30197,-23940,3068,-10936,-5324,-21891,2392
30219,-21608,2972,-15532,-5172,-18447,753
30241,-17404,5236,-11748,-2859,-14055,1381
30263,-17308,2548,-7656,-2288,-11572,2708
30285,-16740,2208,-9640,-1212,-10591,3543
30307,-14908,-496,-6600,-2604,-6857,1257
30329,-16032,-480,-7920,-345,-3236,939
30351,-16676,380,-8080,1807,-719,1578
30373,-15456,2300,1292,271,459,884
30395,-13880,4308,5884,-551,-1804,2462
30417,-14052,3392,5076,-2951,-4233,1420
30439,-14212,1860,1408,-3814,-4697,1267
30461,-15624,2124,-4140,-4630,-2594,448
30483,-15092,3444,-7108,-6192,893,777
30505,-14748,-32,-11464,-5444,2707,-757
30527,-13748,424,-5812,-2841,4571,-269
30549,-12072,568,6976,-1357,2399,-1833
30571,-16728,11664,14908,7205,1892,-2141
30593,-12424,1944,10424,697,5693,-5308
30615,-12676,1100,4612,-1787,2499,-1950
30637,-22132,24420,-29928,18930,16710,13618
30659,-32768,12152,15100,-1056,-15060,-7348
30681,-13480,-3940,-1304,-5310,4352,-4855
30703,-14552,452,-508,2162,5458,1908
30725,-17380,3164,-776,2812,5838,4546
30747,-14700,6664,-1532,1881,5100,2186
30769,-16064,4968,-2032,3192,2289,-9
30791,-16444,2376,-2492,4971,1951,416
30813,-17048,2184,-1796,4418,728,728
30835,-16776,2260,-1692,4711,4,604
30857,-16276,3336,-964,2657,30,304
30879,-15648,3584,-1016,1273,506,-125
30901,-15296,3308,-1420,2171,965,-87
30923,-15568,4020,-1312,2781,1314,-11
30945,-15992,4040,-1504,1690,1175,-74
30967,-15596,3912,-2052,-149,837,-626
30989,-16204,2792,-2388,-724,420,-889
31011,-16316,3688,-1856,-1242,267,-1243
31033,-15988,2364,-1336,-811,1024,-684
31055,-15868,3120,-1692,-610,1935,-348
31077,-15352,3756,-1536,-1131,2983,-461
31099,-15212,4140,-2136,-2006,4067,-739
31121,-15744,3160,-2488,-3113,4870,-1197
31143,-16072,2380,-2852,-3892,5666,-1403
31165,-17072,2068,-2328,-4736,7072,-1654
31187,-19748,500,-84,-3260,6234,-2182
31209,-19012,-124,-1372,-2050,1912,-3577
31231,-19204,5692,-1000,1542,9328,-132
31253,-20976,3304,-804,7741,9490,333
31275,-20320,4080,-1300,3978,11155,-42
31297,-16844,3072,-2452,1432,11362,-657
31319,-13508,6824,13012,-1316,5091,490
31341,-9136,3048,15048,-3960,-4308,-1295
31363,-12896,5420,9484,364,-12154,1155
31385,-17688,3740,128,950,-16834,2049
31407,-18648,3364,-11276,3811,-16735,3265
31429,-20128,5584,-16784,1504,-12930,2748
31451,-17456,1568,-15772,4118,-7184,52
31473,-15948,2060,-7268,3524,-1802,-135
31495,-13032,2336,284,-1366,-78,1499
31517,-15048,1952,1260,281,-2731,1750
31539,-17332,2540,2712,-1439,-7019,177
31561,-16456,-1332,3324,188,-9760,-3879
31583,-13892,1616,-1604,603,-7587,-362
31605,-15520,3592,-6460,-5263,-2678,3285
31627,-20600,3508,-17992,-7762,-1412,4200
31649,-17876,3648,-9476,-11262,-3267,-2268
31671,-14260,-3660,-1588,1028,-2995,-8059
31693,-13904,2692,2744,7967,-1951,-1096
31715,-14164,5544,1312,1065,-1709,1482
31737,-16568,2372,1576,-7621,-2457,3507
31759,-16404,7484,1668,-11880,-4003,2514
31781,-15676,3172,1716,-7437,-7172,-1454
31803,-14336,2348,1568,546,-7284,642
31825,-14140,1908,12,2175,-7535,1660
31847,-14272,2592,-480,3325,-7088,3678
31869,-15328,2652,-5464,-3616,-4724,-242
31891,-16096,-640,-7832,-4515,-2103,-2545
31913,-13196,-1688,-8956,-3206,2541,-2494
31935,-12508,-3160,-10672,-3598,8952,-3716
31957,-18672,-2344,-12796,-10883,15037,1029
31979,-10940,11568,24884,759,-3828,3468
32001,-27268,-252,-21788,10450,7630,-31
32023,-16236,1728,4492,5345,-295,1852
32045,-14496,3768,80,2243,3367,-19
32067,-16648,2020,-1148,395,3011,603
32089,-16784,3740,-1304,-473,2386,793
32111,-16876,2040,-816,-923,382,-138
32133,-16008,2836,-416,-551,1039,518
32155,-16432,2528,-208,928,1940,722
32177,-15552,4024,-420,2270,2764,425
32199,-15916,4040,-640,1377,2945,-682
32221,-15568,3668,-1144,780,3168,-1301
32243,-16124,3048,-1676,770,3070,-1513
32265,-15788,3504,-1320,166,2902,-1622
32287,-16228,2744,-1792,-886,2763,-1831
32309,-16200,2616,-2064,-1635,2678,-1958
32331,-16064,2080,-1848,-2391,2857,-1990
32353,-16792,1132,-1768,-2285,4015,-1339
32375,-15936,2232,-1500,-2207,5846,-596
32397,-15264,2244,-1468,-4228,8458,-730
32419,-15184,2012,-1448,-6190,12634,-1256
32441,-17336,2220,-900,-7230,17228,-2397
32463,-25820,3120,2764,-4044,13228,-2243
32485,-26672,-1304,-2972,18427,-708,1073
32507,-22636,5812,-2716,17287,10886,63
32529,-17644,4596,-1056,7551,12068,-1026
32551,-16740,6804,1764,2459,10037,-2124
32573,-12884,4552,3944,4179,3873,-2038
32595,-10164,2208,1760,4215,-791,-1268
32617,-9024,3264,1160,-54,-3624,891
32639,-9184,3220,4056,-6436,-6588,307
32661,-11528,2752,2944,-10255,-10980,1310
32683,-15548,2560,800,-11822,-15494,2665
32705,-17184,3388,-2492,-13455,-17914,4335
32727,-19388,2460,-7592,-12604,-17237,1987
32749,-21308,1052,-9740,-8934,-14363,-1014
32771,-18900,2820,-9080,-5892,-11657,-729
32793,-17500,4296,-7376,-2999,-7204,-945
32815,-18108,508,-14792,1869,-4107,2284
32837,-16436,3988,-9968,-118,-2289,3885
32859,-15592,-124,-5040,-197,-862,-2486
32881,-14532,-3824,2092,7463,-1017,-4325
32903,-14540,944,5580,10033,-2732,-477
32925,-17320,4860,-1516,8760,-5794,4651
32947,-16788,8112,-1812,-3661,-7198,2443
32969,-17776,-1068,-3044,-4679,-7046,-3962
32991,-14784,3308,-1884,1387,-1606,-246
33013,-15964,2944,-464,-2192,114,2113
33035,-15424,4644,1676,-6547,-767,5588
33057,-15640,5488,4284,-11652,-3531,927
33079,-15232,92,2552,-3222,-5604,-1718
33101,-14420,2800,-796,3499,-5359,1817
33123,-13372,372,-3028,2000,-4209,2379
33145,-12360,-2444,-4140,-2133,-2201,747
33167,-13572,-1936,-7944,-3200,337,-22
33189,-12740,-3228,-7180,-3166,1500,-2566
33211,-14224,-956,-6624,166,3785,-2285
33233,-16448,18684,23340,1131,-345,4673
33255,-26464,15952,-31620,133,11359,2962
33277,-22908,-1728,9940,-9791,150,-1083
33299,-16412,-4356,1960,534,7854,-1752
33321,-18276,-1836,784,-1938,8057,3827
33343,-15928,4236,-572,-1013,7092,3058
33365,-14776,6796,-1796,-851,5671,749
33387,-16512,2844,-2496,2688,2040,-220
33409,-16832,2092,-2120,2753,1421,-69
33431,-16716,2188,-1800,3005,650,342
33453,-16348,4020,-1536,351,760,177
33475,-15700,3696,-1472,-611,1006,-563
33497,-15208,3876,-1216,-802,1907,-832
33519,-15140,2796,-1088,-1394,1963,-839
33541,-15892,3320,-1684,-1464,1938,-327
33563,-15712,2852,-1524,-2071,2440,-826
33585,-15824,4312,-1736,-3175,3937,-1818
33607,-15904,2512,-2212,-2682,4025,-1942
33629,-16556,1456,-2484,-1380,4504,-1444
33651,-16472,1528,-2356,-291,5014,-736
33673,-15868,2460,-2260,24,6367,-315
33695,-16228,3048,-1344,-566,8997,-493
33717,-17924,2820,-2144,-1840,12223,-1363
33739,-27416,2080,2536,-743,1565,-624
33761,-22976,-1864,-2048,20588,-2649,933
33783,-23136,10416,-4972,18418,13357,2622
33805,-20628,4424,500,11221,14721,-1164
33827,-17276,5552,-888,3372,14389,-616
33849,-10888,5628,20568,-3593,5016,228
33871,-3448,1552,24100,-3341,-11363,-1404
33893,-10840,1888,14820,3693,-22341,2457
33915,-18032,5744,3320,2859,-26529,3728
33937,-24724,-4,-12532,-2839,-23205,4295
33959,-27240,6592,-27268,-10086,-13551,3568
33981,-16872,4044,-26268,-14271,-4719,152
34003,-17000,548,-16992,-9776,1639,-2914
34025,-15768,1028,-4580,-5171,3647,-2498
34047,-15428,-2040,1552,767,713,-2867
34069,-13820,-1508,1128,790,-1655,509
34091,-13824,1984,4112,-4493,-5401,858
34113,-16280,2168,2664,-7292,-8818,-340
34135,-18248,6332,1552,-4580,-9572,362
34157,-18724,7396,-92,1891,-8435,1495
34179,-17148,4996,400,6436,-5661,2760
34201,-14528,1976,6292,5455,-6562,2048
34223,-14220,1712,6612,2589,-9514,1147
34245,-17128,4552,-4760,3097,-11193,4762
34267,-16128,6528,-5348,-1881,-10358,1861
34289,-16988,-1416,-7952,408,-6952,-1713
34311,-14840,912,-6476,3857,-2063,1362
34333,-13868,3636,-2920,-735,211,3008
34355,-13140,1452,-648,-6895,-347,1032
34377,-12704,-2236,-2656,-7255,-1080,-2133
34399,-13784,-2612,-6864,-5609,844,-2281
34421,-12700,-3668,-11180,-2591,4622,-2580
34443,-17936,-456,1436,-6087,5052,475
34465,-22760,32336,27516,11368,-218,8063
34487,-15600,1788,-27816,15051,13963,-8171
34509,-16996,-5424,6140,-2126,-550,-3226
34531,-18724,-1684,2072,-1357,5664,-26
34553,-17384,632,0,629,6232,3501
34575,-15540,4972,200,1641,4762,3094
34597,-14912,6696,-1020,-1181,2978,1181
34619,-16768,1976,-588,251,1778,-743
34641,-17168,864,144,6412,1287,386
34663,-16552,2920,-472,6463,1739,1455
34685,-16468,3968,-676,2832,1414,1026
34707,-15240,4620,-448,-734,729,-616
34729,-15084,4224,-372,-389,1489,-1218
34751,-15552,4120,-892,544,1812,-877
34773,-15852,2832,-1140,2128,784,-494
34795,-15560,4332,-1108,1334,837,-375
34817,-15712,3824,-960,-1365,649,-1537
34839,-16528,4044,-992,-2252,1030,-2595
34861,-16156,1624,-304,-1491,2143,-2235
34883,-15812,1672,-72,-344,3635,-1398
34905,-15708,2652,-1028,-84,5535,10
34927,-16224,2672,-944,-1074,6348,292
34949,-16964,3600,-1824,-3080,6714,-660
34971,-17060,2980,-1100,-4412,6808,-2198
34993,-21004,-1488,956,-6696,1116,-4838
35015,-15280,4600,-2396,918,7218,-2672
35037,-19556,6732,1016,4207,10084,-1113
35059,-21708,5468,3416,6814,13143,-146
35081,-21536,4844,824,3564,12841,152
35103,-15976,4800,15600,3620,6856,1042
35125,-11940,4792,17196,-726,-2614,2819
35147,-12320,3580,12752,-1250,-9304,1745
35169,-14076,1504,5304,-3329,-14189,2052
35191,-16816,1408,-3192,-1514,-16555,1155
35213,-18416,2960,-13600,4021,-15734,2642
35235,-19960,4220,-18472,147,-12580,771
35257,-17640,-92,-18248,-2395,-8654,-3579
35279,-15452,484,-17924,3881,-2891,418
35301,-16328,1848,-14340,1903,689,2282
35323,-15312,1852,-7168,-4538,1773,-292
35345,-14976,-788,-1340,-3958,-33,-3223
35367,-14664,-2808,4240,4628,-1793,-3570
35389,-14536,708,1740,6823,-1395,-465
35411,-18268,2680,-2224,2490,-1958,4209
35433,-17640,8576,468,-6844,-2252,4998
35455,-18044,1048,5092,-7794,-5201,-3893
35477,-16728,1328,2884,3188,-4793,-1627
35499,-14820,4480,3944,5918,-3322,-4
35521,-15284,3072,2328,-186,-1755,1686
35543,-16876,3640,760,-7628,-1507,4231
35565,-15476,7160,2840,-13987,-2324,3071
35587,-15268,-740,2540,-9293,-5373,-2417
35609,-14356,1376,3944,-413,-6515,-587
35631,-14124,2388,2552,1504,-6499,437
35653,-13996,5624,-460,-3,-5272,4333
35675,-14844,5964,-4364,-7392,-3719,2407
35697,-14588,1616,-2236,-6401,-3856,-922
35719,-13376,1852,-5188,-4966,-888,-1283
35741,-13100,-112,-5932,-4897,2157,-1696
35763,-12104,-2832,-7880,-6911,5518,-2668
35785,-15736,-4028,-3856,-6634,6539,-3142
35807,-30616,14516,9344,953,1632,4563
35829,-18280,13960,-15744,8898,13537,1582
35851,-25824,-3952,3028,-10083,1750,-2294
35873,-15772,28,-804,9,8000,1966
35895,-15252,2992,52,-283,6725,3855
35917,-14488,5624,-852,20,6602,2822
35939,-16084,6560,276,580,4579,1320
35961,-15876,-592,-3668,4712,-2291,-584
35983,-16692,1440,-1336,1536,1370,527
36005,-16604,2280,-1456,908,2435,889
36027,-16180,3788,-1484,-680,2781,354
36049,-15664,4616,-2152,-1731,2706,-625
36071,-16068,2996,-1744,-1430,2228,-1328
36093,-17212,1748,-1692,1262,-375,-1301
36115,-15752,3012,-1836,753,296,-690
36137,-15316,2820,-1608,-622,792,-811
36159,-15612,3312,-1748,-2176,2129,-1522
36181,-15636,3000,-1556,-2063,3629,-1486
36203,-16052,2152,-1644,-2261,4812,-1452
36225,-16380,1916,-2108,-2609,5950,-1273
36247,-16200,1996,-2584,-2712,6561,-1248
36269,-16944,1636,-2576,-2855,7365,-1670
36291,-16140,1864,-2324,-1675,8758,-2101
36313,-25136,2408,4592,-1542,-3,-2224
36335,-16392,1344,-5436,15060,264,-995
36357,-23244,5764,132,15884,8504,355
36379,-22688,6944,148,14655,12959,2231
36401,-18536,5496,5832,9744,11015,414
36423,-15980,7160,17072,10986,4593,-250
36445,-11764,5648,15372,7645,-4001,2243
36467,-10180,4744,15220,4810,-10115,5063
36489,-14124,5412,7260,1993,-15477,6189
36511,-18780,524,348,-5694,-19385,5790
36533,-20504,968,-12156,-6937,-18149,6432
36555,-21240,1132,-15620,-13342,-15843,4151
36577,-19508,-532,-18240,-11798,-11123,-371
36599,-15972,664,-17952,-2855,-5566,924
36621,-16468,780,-13248,4804,-1876,-487
36643,-15824,-60,-8212,4796,832,-1141
36665,-16760,560,-5408,4018,1394,-395
36687,-16320,6072,-9028,-3232,1149,3252
36709,-15248,-1376,1096,-4182,-2935,-3753
36731,-15000,-5184,1208,5105,-3112,-5020
36753,-13952,4460,1220,3364,-2155,-1737
36775,-15992,6240,-408,-3972,-1661,2379
36797,-18388,8292,-4624,-7841,-1428,5206
36819,-17936,6224,1796,-10570,-4532,505
36841,-16048,-1996,3816,-762,-6000,-4676
36863,-14084,2284,5796,11858,-3844,-870
36885,-15256,4888,872,8616,-1966,3672
36907,-15980,3316,-80,-2497,-1072,5637
36929,-16484,8024,2832,-13561,-1451,5361
36951,-15324,-2524,3904,-10796,-5786,-3505
36973,-13872,976,2020,-87,-7747,-914
36995,-14124,1100,2168,3129,-8754,-1080
37017,-14412,3924,-708,-691,-6428,-177
37039,-15340,4360,-6880,-3465,-2816,820
37061,-14876,1780,-10192,-4971,1712,766
37083,-13404,-152,-11808,-5799,6670,-569
37105,-12060,-3840,-10200,-13259,10879,-4343
37127,-32768,15288,-30956,-11393,16381,5471
37149,-600,7496,32767,5197,-5657,-2660
37171,-22272,7504,-25884,13919,11631,2376
37193,-27876,-3184,8908,395,-2593,1454
37215,-14600,964,-228,696,4521,85
37237,-16584,1028,24,652,3485,3526
37259,-16980,3188,236,3389,2832,3007
37281,-16260,3224,-724,3511,1886,1980
37303,-16412,3576,-636,3855,1409,1153
37325,-16220,3424,-628,3783,1508,948
37347,-15780,4224,-520,3332,1739,614
37369,-16148,3412,-332,2185,1407,-301
37391,-15780,3776,-432,1703,1612,-451
37413,-15800,3896,176,1203,2002,-673
37435,-15280,3700,-672,638,2951,-907
37457,-15824,3396,-1148,-103,3394,-802
37479,-15088,3972,-1032,-642,4083,-1195
37501,-15872,3936,-1040,-1552,4554,-1865
37523,-16176,2988,-1936,-2173,4768,-1902
37545,-16180,2764,-2452,-2482,5135,-1429
37567,-15700,2624,-2388,-3833,5642,-1160
37589,-15988,3088,-2308,-5457,7144,-1256
37611,-16468,2564,-2140,-7043,8946,-2274
37633,-20996,1512,1596,-4870,5938,-3046
37655,-19820,-912,200,743,1393,-2899
37677,-20216,5376,-1768,8319,6597,619
37699,-20300,4884,-148,9118,10125,2207
37721,-19972,6392,3564,3736,11030,1209
37743,-16596,6360,11176,4857,6115,490
37765,-10624,2384,18548,1010,-2380,-344
37787,-12676,888,16028,4293,-10729,338
37809,-15248,3992,8568,9611,-16206,1900
37831,-19240,5560,1464,3346,-17027,2330
37853,-21760,4856,-15240,1352,-14032,3488
37875,-20144,6540,-20952,-11562,-6939,3274
37897,-14096,3536,-16008,-21740,-819,292
37919,-15824,1416,-12236,-14093,-923,-923
37941,-15468,-48,-8200,-1828,-5008,-1852
37963,-13896,-904,-556,8771,-7204,-2118
37985,-15600,512,-1300,13649,-7416,-1093
38007,-17192,2992,-2328,9865,-6423,2519
38029,-16684,7336,-996,5597,-6189,6104
38051,-16152,1064,4016,1075,-5872,417
38073,-15092,-28,1096,1607,-3836,185
38095,-15120,2552,-776,-1265,-2391,2621
38117,-14300,3308,1296,-9621,-2176,3002
38139,-14468,2384,2664,-10890,-4951,683
38161,-15804,2984,-96,-6830,-5849,-404
38183,-16016,3652,-4624,-6046,-3537,-229
38205,-15852,2928,-7124,-5673,192,1629
38227,-12680,-2668,-9652,-9209,5004,-1721
38249,-13248,-356,-9056,-9347,8578,-2585
38271,-13688,1052,5404,-2781,2520,-2556
38293,-14896,3008,17368,1640,491,-3521
38315,-11456,1208,6820,-2249,4890,-1572
38337,-32768,332,-32768,8136,18326,3781
38359,-15820,180,8420,-7580,-866,2050
38381,-16332,-892,-688,133,8210,763
38403,-16744,2140,-504,-955,7379,2849
38425,-15680,5080,-1612,-296,6616,1766
38447,-15344,5672,-2976,-1900,5853,-27
38469,-17272,2124,-2432,124,3510,-231
38491,-17324,2836,-2184,1402,1332,217
38513,-16488,3488,-2796,918,477,86
38535,-16952,4036,-2240,1430,-1643,-370
38557,-18472,4140,-408,5631,-5084,119
38579,-13976,3124,-2252,4643,-1569,-188
38601,-15532,3032,-2132,783,863,-946
38623,-14776,3020,-2024,635,2408,-713
38645,-15808,3024,-2552,-2622,2709,-1695
38667,-16112,2844,-2692,-2482,3499,-1896
38689,-16904,1788,-2284,-2351,3751,-1550
38711,-16392,1852,-2504,-1374,4089,-970
38733,-15996,2228,-2644,-1222,4922,-896
38755,-16592,1228,-2476,-1530,6982,-1087
38777,-15972,1644,-2064,-338,9758,-1308
38799,-24252,1640,2716,-7514,5910,-2816
38821,-27056,6632,3616,15793,-1364,1700
38843,-21028,4376,-1460,23738,9439,2259
38865,-21416,7620,1084,16673,12139,948
38887,-17552,5848,2448,6589,13151,-1759
38909,-11712,4444,14060,3639,5759,-884
38931,-7320,2112,14740,5541,-4836,-907
38953,-10188,1576,11960,7431,-12749,940
38975,-13548,4112,5744,5666,-17618,3611
38997,-19736,3816,-2024,-948,-20395,6210
39019,-20224,1704,-10264,-11245,-17677,6145
39041,-20616,2604,-16404,-16644,-12562,3021
39063,-18744,2028,-14828,-19515,-7704,-1584
39085,-16232,-40,-6936,-13574,-6985,-3475
39107,-14596,1464,-1712,-6346,-9399,-1201
39129,-16724,2404,-4728,1667,-10978,667
39151,-17564,5116,-12944,3590,-8615,2885
39173,-16588,5316,-9100,2207,-6517,1021
39195,-16332,-668,-8640,5001,-3843,-2785
39217,-16408,-348,-5208,10154,426,-943
39239,-15796,4408,2288,7860,2976,1948
39261,-15160,5692,7436,3225,600,3959
39283,-14996,5136,10904,-4475,-6076,2870
39305,-14112,932,12240,-3862,-13789,-1499
39327,-15968,1580,4872,3445,-15632,544
39349,-17272,2228,-6408,4156,-12052,3594
39371,-16132,2392,-10516,1944,-6306,5621
39393,-15404,2492,-13336,-6504,-1075,2310
39415,-14520,-2812,-6716,-5710,1766,-2356
39437,-14548,-80,-4764,770,4382,-1071
39459,-14916,-1816,-5392,-2486,5732,-1812
39481,-12652,576,5824,-6872,4702,110
39503,-17344,5564,15088,-10867,4027,-976
39525,-15800,-640,-128,-6371,6902,-3527
39547,-31904,17656,-15116,-4023,9771,8224
39569,-17656,3004,5712,-8791,2390,-1199
39591,-12988,1368,-660,-4235,7654,-1428
39613,-18624,-1272,-1900,-4181,7103,10
39635,-17360,-80,-992,-1304,6945,1894
39657,-16660,3440,-892,-466,5870,2256
39679,-16412,3832,-1748,290,4751,911
39701,-17116,2180,-1372,4965,724,201
39723,-15860,3228,-1040,3383,706,154
39745,-16364,3168,-1464,1845,917,-107
39767,-16084,3344,-1148,297,1062,-463
39789,-15212,3788,-1004,-943,2006,-1041
39811,-15200,3720,-1108,-1135,3114,-1189
39833,-15528,3672,-1376,-834,3610,-1066
39855,-16412,3080,-2012,-2395,3593,-1413
39877,-16056,2740,-1744,-3166,3878,-2105
39899,-16520,1728,-1864,-2040,4219,-1714
39921,-16444,1640,-1992,-1372,4523,-1026
39943,-16344,2268,-2660,-1373,4872,-748
39965,-16460,2484,-2732,-1908,5698,-1036
39987,-17316,3108,-1628,-1527,6408,-1957
40009,-25956,4192,8856,4940,-3410,-381
40031,-15412,-472,-1956,10951,-2763,-1409
40053,-19344,5040,-2152,10994,8551,-606
40075,-19944,4548,-288,6242,10090,-160
40097,-17628,1984,-3008,1970,10010,-275
40119,-14056,5492,10432,1838,5556,486
40141,-12016,1912,10424,-2667,-2044,-584
40163,-12896,1404,9312,1031,-8228,871
40185,-15780,3520,5076,3114,-11886,1471
40207,-18200,3696,2160,929,-14050,776
40229,-19120,4068,856,-1371,-15161,1470
40251,-18728,5772,-2964,-1202,-15087,2844
40273,-19336,3316,-4852,-5308,-15449,3063
40295,-17460,2352,-6628,-7128,-13007,3159
40317,-16112,3292,-2956,-7461,-11609,2303
40339,-17004,1072,-2992,-1321,-11794,1176
40361,-17412,2068,-2808,4306,-12345,2028
40383,-16984,3764,-2492,5892,-11552,2184
40405,-15692,3916,2160,5889,-10116,1504
40427,-14388,2300,1824,4760,-8882,2390
40449,-15284,3532,356,2214,-8121,1459
40471,-15528,3708,-2780,-82,-6056,1978
40493,-14788,3124,-7260,-2888,-1921,2353
40515,-13592,1876,-7928,-6025,3294,1543
40537,-12444,-212,-3104,-9143,6813,-700
40559,-13944,-660,-2388,-9108,8145,-3336
40581,-15300,-1868,-5648,-1033,4783,-1124
