Timestamp,Ax,Ay,Az,Gx,Gy,Gz
27689,-9208,12256,17764,-10438,-5331,4079
27711,-5856,2332,10396,-9810,-8501,-633
27733,-6988,1480,2936,-4315,-14439,1801
27755,-8480,3120,44,-3793,-21065,4580
27777,-9720,5520,2568,-6764,-27808,5156
27799,-12528,3816,1540,-10857,-32768,4508
27821,-15816,3668,-840,-11139,-32768,5405
27843,-20636,2660,-3120,-11682,-32768,4890
27865,-23868,1688,-2636,-11665,-32768,4730
27887,-28504,2432,-4424,-8287,-32768,4578
27909,-31720,3420,-7056,-9715,-32768,4798
27931,-32768,3852,-9756,-9423,-32768,3518
27953,-32768,2524,-13884,-5632,-32768,3057
27975,-32768,3084,-19104,755,-32768,2850
27997,-26304,3328,-24984,994,-32696,2308
28019,-19032,-4744,-32768,11714,-21654,3518
28041,-5068,-2076,-32768,11420,-5963,8544
28063,-8888,-1400,-25148,10721,7617,-2634
28085,-15496,-2360,-24712,1119,16417,-6382
28107,-20056,-428,-15868,-3218,19776,-2795
28129,-22720,836,-11536,3267,22578,-25
28151,-18756,12688,32767,-15851,2554,-1296
28173,-3040,-11248,-32768,5102,25035,-3993
28195,-32768,12388,10788,15966,6395,7407
28217,-20700,7360,-15628,-7734,20095,-1822
28239,-16860,1436,-1952,-5747,14222,-956
28261,-13816,5856,-512,-2786,11307,-1339
28283,-17440,2764,-2164,-714,8755,-4006
28305,-17096,2388,-1008,2074,6582,-3175
28327,-16736,3436,476,1452,5319,-1902
28349,-16456,2876,552,-983,6342,-960
28371,-14544,6140,-52,-2870,7335,-847
28393,-15012,4996,-556,-8505,7637,-2700
28415,-15304,3668,-1060,-10345,9209,-2843
28437,-16532,1652,-1196,-8798,10820,-2700
28459,-16596,2988,-1624,-3722,11136,-1939
28481,-17152,3056,-2296,-462,11430,-1142
28503,-17864,2752,-2728,-141,10570,-1895
28525,-17868,3056,-2720,-29,8803,-2578
28547,-18480,2400,-2816,395,7983,-2982
28569,-19388,1312,-2604,1851,8716,-2025
28591,-19220,1308,-2944,2074,9728,-2065
28613,-19644,1812,-2716,1422,11528,-1794
28635,-19496,3032,-2204,1405,13654,-1667
28657,-19680,2248,-2460,1610,15472,-2209
28679,-20188,3284,-2392,2112,16240,-2184
28701,-20724,3272,-2040,4115,16257,-2475
28723,-24116,1960,1652,6598,16796,-2360
28745,-20360,5476,3060,12526,16109,-3330
28767,-24356,4232,3076,19541,19289,-2520
28789,-29648,5392,-8936,18256,29337,-945
28811,-29456,3200,12044,5226,20192,-3275
28833,-17900,7840,-2524,17404,15914,-1099
28855,-20788,9192,-19244,13535,29877,-7171
28877,-32768,3928,-7520,-12393,5384,-2547
28899,-8652,11388,15940,-8873,-5170,6279
28921,-6448,940,6096,-12110,-7716,709
28943,-6708,2568,-76,-6532,-13680,4887
28965,-6456,4204,-344,-8253,-20601,5287
28987,-8504,4772,1328,-10978,-26342,4670
29009,-12260,1952,-928,-10756,-31237,4076
29031,-13844,1464,-2488,-9044,-32768,4826
29053,-17352,864,-2700,-7521,-32768,4343
29075,-21044,284,-4328,-6067,-32768,4122
29097,-23880,2004,-4208,-6155,-32768,4966
29119,-28692,2440,-3860,-8429,-32768,5011
29141,-32768,3492,-6664,-9852,-32768,3720
29163,-32768,2936,-10832,-6745,-32768,3448
29185,-32768,3396,-20468,-734,-32768,4917
29207,-30128,6296,-23992,-7803,-32768,4400
29229,-17508,-3656,-32768,716,-21707,1724
29251,-9020,-5304,-32768,8590,-2190,4946
29273,-11036,-1324,-32768,5873,11563,-2726
29295,-18608,-2284,-29320,1773,19847,-7865
29317,-32768,4648,32767,1139,-4774,1104
29339,-4864,-7844,196,6507,12630,-10585
29361,-32768,-19820,-22372,1872,22278,-727
29383,-12320,6192,2000,6956,19108,1268
29405,-26212,17316,-21740,1977,18850,5472
29427,-19368,-2444,184,-195,10284,-3529
29449,-15064,2456,104,1235,9745,466
29471,-16488,5560,-1620,4369,8000,-644
29493,-16916,3796,-1488,4235,6365,-1984
29515,-16224,2528,-776,2068,5606,-355
29537,-16836,3140,-932,-1380,5959,-840
29559,-15388,5192,-1664,-4925,5641,-335
29581,-14340,5136,-1232,-8153,6744,-1571
29603,-15768,3652,-1440,-7621,8013,-2485
29625,-16236,2288,-1300,-5244,8606,-1877
29647,-16660,2008,-1480,-2654,8470,-1291
29669,-16572,3924,-2064,-27,7930,-481
29691,-16444,5204,-2492,-1598,7864,-1529
29713,-16536,3296,-3436,-1938,8459,-1806
29735,-17368,3568,-3764,-1111,8196,-2033
29757,-18168,2436,-3492,336,7862,-2080
29779,-17896,2732,-3368,2424,8424,-1395
29801,-19276,1144,-3524,2365,9521,-1854
29823,-19908,2564,-2784,3311,10922,-1249
29845,-18940,1740,-3272,2251,12600,-1630
29867,-19624,2884,-3232,1771,14550,-2429
29889,-21292,4172,-2916,2134,15122,-2957
29911,-22912,2296,-1152,4690,15417,-2926
29933,-24220,4940,1924,8752,15793,-3796
29955,-25216,608,7000,15136,16506,-2078
29977,-26616,1024,5428,23815,19086,-1741
29999,-28272,5036,-14740,20169,28765,-1048
30021,-26036,11912,2504,9077,21132,680
30043,-24188,7976,-2860,10881,15862,-2683
30065,-6364,10992,-7200,8008,22515,-9816
30087,-22056,3232,-188,-9432,1291,3982
30109,-5092,7352,10712,-6797,-6067,3988
30131,-4764,2988,4896,-7362,-8915,1513
30153,-5604,2436,-2944,-5020,-13016,2857
30175,-7556,3520,-236,-11353,-20464,3838
30197,-8480,3752,832,-11102,-25056,3777
30219,-11740,2680,-3108,-12277,-28556,3918
30241,-15012,2508,-2152,-14257,-32768,4034
30263,-17488,1196,-4016,-12179,-32768,3265
30285,-20688,2076,-4044,-12416,-32768,2654
30307,-24024,1788,-4468,-10877,-32768,1453
30329,-27848,2224,-4212,-9897,-32768,1394
30351,-32104,3976,-6164,-7506,-32768,640
30373,-32768,3264,-9124,-2652,-32768,1012
30395,-32768,3000,-14396,1362,-32768,1737
30417,-28096,2100,-18736,3681,-32768,2337
30439,-18976,1112,-27156,4844,-25274,3151
30461,-12468,-2640,-32768,10006,-11730,3686
30483,-10180,-1752,-30856,10608,3070,2065
30505,-14200,200,-26444,3245,14214,-3627
30527,-32320,3432,31560,-5467,4571,-7359
30549,-9472,-11628,-13616,-6795,22807,-8711
30571,-32768,-12456,-8720,2502,19175,-510
30593,-18252,68,-2948,3328,19999,2006
30615,-26792,20328,-7744,208,16849,8683
30637,-17372,4012,-20,-1365,10986,88
30659,-13984,5060,-1632,-931,10319,-1628
30681,-17032,3252,-784,4723,7232,-1908
30703,-18248,536,-544,5770,6494,-703
30725,-16976,1380,84,3497,6070,1477
30747,-16592,3168,-256,4006,5714,876
30769,-15824,3908,-276,5508,4875,73
30791,-15524,5276,96,7671,4698,-366
30813,-16088,3520,-1236,9896,4354,-750
30835,-16364,4164,-1460,6832,4664,-581
30857,-16272,3944,-1664,4775,4531,-897
30879,-16588,4116,-2228,2951,4517,-1594
30901,-15392,4676,-2460,1758,4877,-1921
30923,-15544,4228,-2472,-1627,5312,-2470
30945,-15952,3988,-2824,-2077,6836,-3024
30967,-15888,3132,-2668,-3284,8810,-3346
30989,-16548,1744,-2760,-4335,11225,-3975
31011,-18944,2264,-2564,-4850,13276,-4093
31033,-19768,852,-2868,-5131,14587,-4330
31055,-19952,2500,-2936,-3907,14812,-3417
31077,-19300,3436,-3340,-2542,15167,-3409
31099,-20128,4584,-3144,-1183,15345,-3943
31121,-20980,3184,-3060,715,14832,-4283
31143,-21776,1640,-1464,3796,15644,-4302
31165,-25616,6024,1708,4682,16648,-5416
31187,-25080,1876,5924,8011,18413,-4401
31209,-23648,7484,2196,14767,20699,-3165
31231,-28544,984,-11236,16080,20565,-3564
31253,-23996,9548,-9064,4280,21843,-2813
31275,-19840,5976,-9320,10463,22707,-1937
31297,-27676,12288,-3128,-1509,16331,-9583
31319,-12788,5504,11768,-17758,2589,-2840
31341,-5616,4704,8900,-13800,-2739,-3516
31363,-7064,2584,1744,-7069,-8945,-3002
31385,-8088,3780,672,-7100,-15628,-736
31407,-8948,6872,3436,-9451,-21690,29
31429,-10124,6160,-84,-9349,-27579,-1003
31451,-12708,5036,-1896,-9857,-32243,-231
31473,-15692,6784,-2448,-11126,-32768,1582
31495,-18616,8484,-4284,-11481,-32768,2781
31517,-22228,8828,-5008,-15059,-32768,3391
31539,-25608,9800,-3384,-17636,-32768,4489
31561,-30508,8588,-4220,-16381,-32768,4742
31583,-32768,6020,-7144,-11536,-32768,5227
31605,-32768,1376,-13588,-1992,-32768,4919
31627,-32768,2920,-18632,3621,-32768,7655
31649,-29196,-4136,-21476,4996,-32768,2433
31671,-18772,2276,-31788,9191,-22787,6063
31693,-9392,-6800,-32768,16466,-8971,2613
31715,-10052,-2912,-31316,11493,4642,142
31737,-18344,-1760,-26612,3436,14434,-3859
31759,-32768,6416,32767,-11819,-4645,-7424
31781,-7272,-8688,-20740,-3109,25521,-8101
31803,-32768,-13696,-3996,5297,16607,-3297
31825,-16724,10888,-9660,-448,20491,3144
31847,-22900,8016,-3228,-2505,14413,2081
31869,-14872,3220,512,-1929,11311,-1868
31891,-15776,3904,-832,2075,9367,-1518
31913,-16516,2868,-544,6027,6604,-2080
31935,-16080,1360,328,4503,6085,-747
31957,-17624,2088,-320,4300,5420,529
31979,-16544,4192,352,2416,5007,396
32001,-14752,5432,128,3608,5232,-334
32023,-14808,4972,-380,4069,5749,-1076
32045,-15036,4592,-324,4134,6728,-798
32067,-15652,4388,-896,2619,7364,-1083
32089,-15824,3532,-932,176,7825,-792
32111,-15656,4168,-1928,-1133,8355,-946
32133,-17020,3792,-3224,-4801,9295,-2011
32155,-16416,3728,-2988,-6457,10905,-3467
32177,-17348,4196,-3308,-5915,12773,-3359
32199,-18080,3988,-2936,-3231,13042,-2264
32221,-19080,2244,-2604,-2517,12561,-3307
32243,-18516,2168,-2824,-1477,13157,-2391
32265,-20004,2608,-3316,-1095,14611,-1999
32287,-19836,2704,-3456,-218,15277,-1977
32309,-19468,3088,-4092,541,15746,-2155
32331,-20856,3824,-3816,1896,15950,-2357
32353,-23196,2452,-1876,4122,16170,-2010
32375,-24944,3524,588,7683,15322,-2461
32397,-25632,-364,4308,13489,14430,-1739
32419,-24404,3084,3432,22165,17799,-1181
32441,-25972,5784,-8104,23790,19570,706
32463,-23504,10884,-2712,5332,14579,729
32485,-20700,10164,-9152,14258,18825,-931
32507,-21724,10312,-2968,2761,14890,-4325
32529,-21112,4928,10300,-15140,361,717
32551,-1208,7696,12996,-7132,-4499,1182
32573,-7312,1468,3316,-2582,-10055,-1678
32595,-8732,2476,-876,-4863,-16321,821
32617,-9096,4240,1880,-7677,-21498,3352
32639,-9844,5044,2204,-8510,-26228,3247
32661,-12952,3100,-624,-9729,-30057,2562
32683,-16012,2432,-2136,-10280,-32768,2674
32705,-19168,3780,-3336,-10194,-32768,2415
32727,-21660,3684,-4396,-9086,-32768,2743
32749,-24628,2612,-3824,-8154,-32768,2280
32771,-28008,1656,-4220,-6875,-32768,1669
32793,-30700,2940,-6036,-2968,-32768,2067
32815,-32768,1424,-8508,1968,-32768,3001
32837,-32768,1288,-12900,6002,-32768,3394
32859,-30160,2156,-21996,6217,-30525,4201
32881,-20448,3672,-27376,4235,-24924,3857
32903,-12272,-3636,-31588,13360,-12914,4879
32925,-11604,-3940,-30356,10634,2331,1911
32947,-15272,-2260,-27660,-546,12918,-3100
32969,-20068,-588,-23820,-4675,21004,-2659
32991,-27448,-5604,32767,-10563,-3851,-4859
33013,-12744,-21872,-32768,-11057,21855,-9414
33035,-24560,6796,7472,15097,15542,7019
33057,-25928,17592,-21496,3374,21897,4480
33079,-20512,-1972,392,-4436,12345,-4400
33101,-11920,7508,-1312,1527,12500,69
33123,-17144,4632,-1700,5212,9791,-2698
33145,-17564,2384,-936,2564,7624,-2902
33167,-17372,2048,-732,117,7013,-1442
33189,-16372,3344,-232,-210,6427,-1042
33211,-15060,4024,-924,-2149,6682,-1468
33233,-15532,4004,-1416,-5591,7315,-1527
33255,-15708,3464,-1764,-7614,8501,-2372
33277,-16008,2992,-1376,-8643,10085,-3145
33299,-16384,2460,-1792,-7925,10853,-3322
33321,-17376,2812,-1700,-5368,10970,-2892
33343,-17536,3340,-1984,-3466,9973,-3500
33365,-18596,2716,-2792,-1311,9388,-2918
33387,-18492,2160,-2924,202,9107,-3020
33409,-19232,832,-2452,917,9689,-2846
33431,-19012,1380,-2412,942,10766,-3007
33453,-20396,600,-2648,73,12214,-2685
33475,-19792,1100,-2928,-266,13633,-2870
33497,-19544,1612,-2688,-664,15507,-3292
33519,-19836,4216,-2496,152,16797,-3232
33541,-20440,4336,-1900,3431,17224,-3039
33563,-24296,2180,1736,7727,17696,-2415
33585,-21468,3104,2348,14410,16492,-3334
33607,-25560,828,796,22205,19605,-2612
33629,-29444,6256,-4008,13976,24723,-2578
33651,-26708,8076,-1924,7642,9199,-718
33673,-21240,12364,-8732,19333,20580,-2795
33695,-17460,9388,-1900,3775,18295,-13444
33717,-25304,2112,5232,-16730,5033,2417
33739,-3736,8064,14224,-10490,-1966,3605
33761,-7648,2072,5580,-9065,-8489,2117
33783,-8352,3704,1480,-9823,-15194,4785
33805,-9304,5292,3380,-12373,-22011,5242
33827,-11652,4180,2924,-12336,-27432,4852
33849,-14812,3560,728,-11580,-32768,4647
33871,-17572,2640,-1640,-10580,-32768,4696
33893,-20424,4204,-2532,-9118,-32768,4965
33915,-24144,4776,-3580,-8872,-32768,5735
33937,-29328,5832,-6264,-10529,-32768,4992
33959,-32768,3864,-8056,-7792,-32768,4570
33981,-32768,4312,-14644,-2641,-32768,6951
34003,-32768,4616,-19300,2286,-32768,8674
34025,-31976,-3540,-20780,7610,-32768,4328
34047,-24260,-5752,-28332,9143,-29368,5777
34069,-13764,3832,-32768,10661,-16109,6433
34091,-7780,-9432,-32768,18653,-4710,-1097
34113,-11196,-5400,-27884,5370,10352,-137
34135,-18980,52,-25096,-3964,20014,-4462
34157,-32132,1156,21720,-10116,10504,-5005
34179,-5444,-8836,19532,-8223,16935,-8044
34201,-32768,-17352,-32768,-2112,24434,550
34223,-17960,13392,-10244,10029,20366,-1062
34245,-26676,11468,-7852,-1554,15190,641
34267,-16072,1872,-188,-1160,12764,-2985
34289,-15224,3856,-716,-1245,9525,-2465
